location,lat,long,alt,year,bloom_date,bloom_doy
Japan/Saga,33.26638889,130.3052778,5.47,1965,4/3/65,93
Japan/Saga,33.26638889,130.3052778,5.47,1966,4/2/66,92
Japan/Saga,33.26638889,130.3052778,5.47,1968,4/5/68,96
Japan/Saga,33.26638889,130.3052778,5.47,1969,4/8/69,98
Japan/Saga,33.26638889,130.3052778,5.47,1970,4/10/70,100
Japan/Saga,33.26638889,130.3052778,5.47,1971,4/6/71,96
Japan/Saga,33.26638889,130.3052778,5.47,1972,4/4/72,95
Japan/Saga,33.26638889,130.3052778,5.47,1973,3/31/73,90
Japan/Saga,33.26638889,130.3052778,5.47,1974,4/3/74,93
Japan/Saga,33.26638889,130.3052778,5.47,1975,4/5/75,95
Japan/Saga,33.26638889,130.3052778,5.47,1976,4/3/76,94
Japan/Saga,33.26638889,130.3052778,5.47,1977,3/28/77,87
Japan/Saga,33.26638889,130.3052778,5.47,1978,4/10/78,100
Japan/Saga,33.26638889,130.3052778,5.47,1979,4/5/79,95
Japan/Saga,33.26638889,130.3052778,5.47,1980,4/2/80,93
Japan/Saga,33.26638889,130.3052778,5.47,1981,3/31/81,90
Japan/Saga,33.26638889,130.3052778,5.47,1982,3/25/82,84
Japan/Saga,33.26638889,130.3052778,5.47,1983,4/5/83,95
Japan/Saga,33.26638889,130.3052778,5.47,1984,4/6/84,97
Japan/Saga,33.26638889,130.3052778,5.47,1985,4/5/85,95
Japan/Saga,33.26638889,130.3052778,5.47,1986,4/3/86,93
Japan/Saga,33.26638889,130.3052778,5.47,1987,4/4/87,94
Japan/Saga,33.26638889,130.3052778,5.47,1988,4/10/88,101
Japan/Saga,33.26638889,130.3052778,5.47,1989,4/1/89,91
Japan/Saga,33.26638889,130.3052778,5.47,1990,3/31/90,90
Japan/Saga,33.26638889,130.3052778,5.47,1991,4/5/91,95
Japan/Saga,33.26638889,130.3052778,5.47,1992,4/4/92,95
Japan/Saga,33.26638889,130.3052778,5.47,1993,4/6/93,96
Japan/Saga,33.26638889,130.3052778,5.47,1994,4/5/94,95
Japan/Saga,33.26638889,130.3052778,5.47,1995,4/8/95,98
Japan/Saga,33.26638889,130.3052778,5.47,1996,4/5/96,96
Japan/Saga,33.26638889,130.3052778,5.47,1997,3/31/97,90
Japan/Saga,33.26638889,130.3052778,5.47,1998,3/31/98,90
Japan/Saga,33.26638889,130.3052778,5.47,1999,4/1/99,91
Japan/Saga,33.26638889,130.3052778,5.47,2000,4/3/00,94
Japan/Saga,33.26638889,130.3052778,5.47,2001,4/4/01,94
Japan/Saga,33.26638889,130.3052778,5.47,2002,3/27/02,86
Japan/Saga,33.26638889,130.3052778,5.47,2003,3/30/03,89
Japan/Saga,33.26638889,130.3052778,5.47,2004,3/31/04,91
Japan/Saga,33.26638889,130.3052778,5.47,2005,4/7/05,97
Japan/Saga,33.26638889,130.3052778,5.47,2006,4/3/06,93
Japan/Saga,33.26638889,130.3052778,5.47,2007,3/31/07,90
Japan/Saga,33.26638889,130.3052778,5.47,2008,4/2/08,93
Japan/Saga,33.26638889,130.3052778,5.47,2009,3/29/09,88
Japan/Saga,33.26638889,130.3052778,5.47,2010,4/2/10,92
Japan/Saga,33.26638889,130.3052778,5.47,2011,4/5/11,95
Japan/Saga,33.26638889,130.3052778,5.47,2012,4/3/12,94
Japan/Saga,33.26638889,130.3052778,5.47,2013,3/25/13,84
Japan/Saga,33.26638889,130.3052778,5.47,2014,3/26/14,85
Japan/Saga,33.26638889,130.3052778,5.47,2015,3/31/15,90
Japan/Saga,33.26638889,130.3052778,5.47,2016,3/31/16,91
Japan/Saga,33.26638889,130.3052778,5.47,2017,4/8/17,98
Japan/Saga,33.26638889,130.3052778,5.47,2018,3/27/18,86
Japan/Saga,33.26638889,130.3052778,5.47,2019,4/1/19,91
Japan/Saga,33.26638889,130.3052778,5.47,2020,4/2/20,93
Japan/Saga,33.26638889,130.3052778,5.47,2021,3/24/21,83
Japan/Oita,33.23611111,131.6191667,4.6,1953,4/6/53,96
Japan/Oita,33.23611111,131.6191667,4.6,1954,4/3/54,93
Japan/Oita,33.23611111,131.6191667,4.6,1955,4/2/55,92
Japan/Oita,33.23611111,131.6191667,4.6,1956,4/9/56,100
Japan/Oita,33.23611111,131.6191667,4.6,1957,4/9/57,99
Japan/Oita,33.23611111,131.6191667,4.6,1958,4/7/58,97
Japan/Oita,33.23611111,131.6191667,4.6,1959,4/2/59,92
Japan/Oita,33.23611111,131.6191667,4.6,1960,4/5/60,96
Japan/Oita,33.23611111,131.6191667,4.6,1961,4/6/61,96
Japan/Oita,33.23611111,131.6191667,4.6,1962,4/11/62,101
Japan/Oita,33.23611111,131.6191667,4.6,1963,4/9/63,99
Japan/Oita,33.23611111,131.6191667,4.6,1964,4/6/64,97
Japan/Oita,33.23611111,131.6191667,4.6,1965,4/11/65,101
Japan/Oita,33.23611111,131.6191667,4.6,1966,4/2/66,92
Japan/Oita,33.23611111,131.6191667,4.6,1967,4/3/67,93
Japan/Oita,33.23611111,131.6191667,4.6,1968,4/4/68,95
Japan/Oita,33.23611111,131.6191667,4.6,1969,4/10/69,100
Japan/Oita,33.23611111,131.6191667,4.6,1970,4/11/70,101
Japan/Oita,33.23611111,131.6191667,4.6,1971,4/5/71,95
Japan/Oita,33.23611111,131.6191667,4.6,1972,4/6/72,97
Japan/Oita,33.23611111,131.6191667,4.6,1973,4/2/73,92
Japan/Oita,33.23611111,131.6191667,4.6,1974,4/2/74,92
Japan/Oita,33.23611111,131.6191667,4.6,1975,4/6/75,96
Japan/Oita,33.23611111,131.6191667,4.6,1976,4/10/76,101
Japan/Oita,33.23611111,131.6191667,4.6,1977,3/30/77,89
Japan/Oita,33.23611111,131.6191667,4.6,1978,4/9/78,99
Japan/Oita,33.23611111,131.6191667,4.6,1979,4/8/79,98
Japan/Oita,33.23611111,131.6191667,4.6,1980,4/5/80,96
Japan/Oita,33.23611111,131.6191667,4.6,1981,4/1/81,91
Japan/Oita,33.23611111,131.6191667,4.6,1982,3/27/82,86
Japan/Oita,33.23611111,131.6191667,4.6,1983,4/5/83,95
Japan/Oita,33.23611111,131.6191667,4.6,1984,4/9/84,100
Japan/Oita,33.23611111,131.6191667,4.6,1985,4/5/85,95
Japan/Oita,33.23611111,131.6191667,4.6,1986,4/4/86,94
Japan/Oita,33.23611111,131.6191667,4.6,1987,4/6/87,96
Japan/Oita,33.23611111,131.6191667,4.6,1988,4/12/88,103
Japan/Oita,33.23611111,131.6191667,4.6,1989,4/1/89,91
Japan/Oita,33.23611111,131.6191667,4.6,1990,3/27/90,86
Japan/Oita,33.23611111,131.6191667,4.6,1991,4/5/91,95
Japan/Oita,33.23611111,131.6191667,4.6,1992,4/3/92,94
Japan/Oita,33.23611111,131.6191667,4.6,1993,4/8/93,98
Japan/Oita,33.23611111,131.6191667,4.6,1994,4/5/94,95
Japan/Oita,33.23611111,131.6191667,4.6,1995,4/7/95,97
Japan/Oita,33.23611111,131.6191667,4.6,1996,4/7/96,98
Japan/Oita,33.23611111,131.6191667,4.6,1997,4/1/97,91
Japan/Oita,33.23611111,131.6191667,4.6,1998,4/2/98,92
Japan/Oita,33.23611111,131.6191667,4.6,1999,4/8/99,98
Japan/Oita,33.23611111,131.6191667,4.6,2000,4/3/00,94
Japan/Oita,33.23611111,131.6191667,4.6,2001,4/4/01,94
Japan/Oita,33.23611111,131.6191667,4.6,2002,3/28/02,87
Japan/Oita,33.23611111,131.6191667,4.6,2003,4/2/03,92
Japan/Oita,33.23611111,131.6191667,4.6,2004,4/3/04,94
Japan/Oita,33.23611111,131.6191667,4.6,2005,4/8/05,98
Japan/Oita,33.23611111,131.6191667,4.6,2006,4/3/06,93
Japan/Oita,33.23611111,131.6191667,4.6,2007,4/4/07,94
Japan/Oita,33.23611111,131.6191667,4.6,2008,4/4/08,95
Japan/Oita,33.23611111,131.6191667,4.6,2009,3/28/09,87
Japan/Oita,33.23611111,131.6191667,4.6,2010,3/29/10,88
Japan/Oita,33.23611111,131.6191667,4.6,2011,4/5/11,95
Japan/Oita,33.23611111,131.6191667,4.6,2012,4/3/12,94
Japan/Oita,33.23611111,131.6191667,4.6,2013,3/25/13,84
Japan/Oita,33.23611111,131.6191667,4.6,2014,3/30/14,89
Japan/Oita,33.23611111,131.6191667,4.6,2015,4/3/15,93
Japan/Oita,33.23611111,131.6191667,4.6,2016,4/8/16,99
Japan/Oita,33.23611111,131.6191667,4.6,2017,4/13/17,103
Japan/Oita,33.23611111,131.6191667,4.6,2018,3/30/18,89
Japan/Oita,33.23611111,131.6191667,4.6,2019,4/6/19,96
Japan/Oita,33.23611111,131.6191667,4.6,2020,4/8/20,99
Japan/Oita,33.23611111,131.6191667,4.6,2021,3/30/21,89
Japan/Nagasaki,32.73416667,129.8680556,26.9,1953,4/6/53,96
Japan/Nagasaki,32.73416667,129.8680556,26.9,1954,4/5/54,95
Japan/Nagasaki,32.73416667,129.8680556,26.9,1955,3/31/55,90
Japan/Nagasaki,32.73416667,129.8680556,26.9,1956,4/5/56,96
Japan/Nagasaki,32.73416667,129.8680556,26.9,1957,4/10/57,100
Japan/Nagasaki,32.73416667,129.8680556,26.9,1958,3/28/58,87
Japan/Nagasaki,32.73416667,129.8680556,26.9,1959,3/30/59,89
Japan/Nagasaki,32.73416667,129.8680556,26.9,1960,4/2/60,93
Japan/Nagasaki,32.73416667,129.8680556,26.9,1961,4/3/61,93
Japan/Nagasaki,32.73416667,129.8680556,26.9,1962,4/9/62,99
Japan/Nagasaki,32.73416667,129.8680556,26.9,1963,4/5/63,95
Japan/Nagasaki,32.73416667,129.8680556,26.9,1964,4/4/64,95
Japan/Nagasaki,32.73416667,129.8680556,26.9,1965,4/8/65,98
Japan/Nagasaki,32.73416667,129.8680556,26.9,1966,4/1/66,91
Japan/Nagasaki,32.73416667,129.8680556,26.9,1967,4/3/67,93
Japan/Nagasaki,32.73416667,129.8680556,26.9,1968,4/3/68,94
Japan/Nagasaki,32.73416667,129.8680556,26.9,1969,4/9/69,99
Japan/Nagasaki,32.73416667,129.8680556,26.9,1970,4/9/70,99
Japan/Nagasaki,32.73416667,129.8680556,26.9,1971,4/3/71,93
Japan/Nagasaki,32.73416667,129.8680556,26.9,1972,4/5/72,96
Japan/Nagasaki,32.73416667,129.8680556,26.9,1973,4/1/73,91
Japan/Nagasaki,32.73416667,129.8680556,26.9,1974,3/31/74,90
Japan/Nagasaki,32.73416667,129.8680556,26.9,1975,4/5/75,95
Japan/Nagasaki,32.73416667,129.8680556,26.9,1976,4/2/76,93
Japan/Nagasaki,32.73416667,129.8680556,26.9,1977,3/24/77,83
Japan/Nagasaki,32.73416667,129.8680556,26.9,1978,4/8/78,98
Japan/Nagasaki,32.73416667,129.8680556,26.9,1979,4/4/79,94
Japan/Nagasaki,32.73416667,129.8680556,26.9,1980,4/3/80,94
Japan/Nagasaki,32.73416667,129.8680556,26.9,1981,3/31/81,90
Japan/Nagasaki,32.73416667,129.8680556,26.9,1982,3/28/82,87
Japan/Nagasaki,32.73416667,129.8680556,26.9,1983,4/6/83,96
Japan/Nagasaki,32.73416667,129.8680556,26.9,1984,4/6/84,97
Japan/Nagasaki,32.73416667,129.8680556,26.9,1985,4/5/85,95
Japan/Nagasaki,32.73416667,129.8680556,26.9,1986,4/3/86,93
Japan/Nagasaki,32.73416667,129.8680556,26.9,1987,4/4/87,94
Japan/Nagasaki,32.73416667,129.8680556,26.9,1988,4/9/88,100
Japan/Nagasaki,32.73416667,129.8680556,26.9,1989,3/31/89,90
Japan/Nagasaki,32.73416667,129.8680556,26.9,1990,3/29/90,88
Japan/Nagasaki,32.73416667,129.8680556,26.9,1991,4/4/91,94
Japan/Nagasaki,32.73416667,129.8680556,26.9,1992,4/1/92,92
Japan/Nagasaki,32.73416667,129.8680556,26.9,1993,4/7/93,97
Japan/Nagasaki,32.73416667,129.8680556,26.9,1994,4/5/94,95
Japan/Nagasaki,32.73416667,129.8680556,26.9,1995,4/10/95,100
Japan/Nagasaki,32.73416667,129.8680556,26.9,1996,4/6/96,97
Japan/Nagasaki,32.73416667,129.8680556,26.9,1997,3/29/97,88
Japan/Nagasaki,32.73416667,129.8680556,26.9,1998,4/4/98,94
Japan/Nagasaki,32.73416667,129.8680556,26.9,1999,4/4/99,94
Japan/Nagasaki,32.73416667,129.8680556,26.9,2000,4/2/00,93
Japan/Nagasaki,32.73416667,129.8680556,26.9,2001,4/1/01,91
Japan/Nagasaki,32.73416667,129.8680556,26.9,2002,3/29/02,88
Japan/Nagasaki,32.73416667,129.8680556,26.9,2003,3/29/03,88
Japan/Nagasaki,32.73416667,129.8680556,26.9,2004,4/2/04,93
Japan/Nagasaki,32.73416667,129.8680556,26.9,2005,4/8/05,98
Japan/Nagasaki,32.73416667,129.8680556,26.9,2006,4/3/06,93
Japan/Nagasaki,32.73416667,129.8680556,26.9,2007,4/1/07,91
Japan/Nagasaki,32.73416667,129.8680556,26.9,2008,4/6/08,97
Japan/Nagasaki,32.73416667,129.8680556,26.9,2009,3/27/09,86
Japan/Nagasaki,32.73416667,129.8680556,26.9,2010,3/31/10,90
Japan/Nagasaki,32.73416667,129.8680556,26.9,2011,4/7/11,97
Japan/Nagasaki,32.73416667,129.8680556,26.9,2012,4/2/12,93
Japan/Nagasaki,32.73416667,129.8680556,26.9,2013,3/23/13,82
Japan/Nagasaki,32.73416667,129.8680556,26.9,2014,3/27/14,86
Japan/Nagasaki,32.73416667,129.8680556,26.9,2015,3/31/15,90
Japan/Nagasaki,32.73416667,129.8680556,26.9,2016,3/30/16,90
Japan/Nagasaki,32.73416667,129.8680556,26.9,2017,4/7/17,97
Japan/Nagasaki,32.73416667,129.8680556,26.9,2018,3/26/18,85
Japan/Nagasaki,32.73416667,129.8680556,26.9,2019,4/3/19,93
Japan/Nagasaki,32.73416667,129.8680556,26.9,2020,4/3/20,94
Japan/Nagasaki,32.73416667,129.8680556,26.9,2021,3/23/21,82
Japan/Kumamoto,32.81361111,130.7069444,37.72,1953,4/4/53,94
Japan/Kumamoto,32.81361111,130.7069444,37.72,1954,4/4/54,94
Japan/Kumamoto,32.81361111,130.7069444,37.72,1955,3/30/55,89
Japan/Kumamoto,32.81361111,130.7069444,37.72,1956,4/1/56,92
Japan/Kumamoto,32.81361111,130.7069444,37.72,1957,4/7/57,97
Japan/Kumamoto,32.81361111,130.7069444,37.72,1958,4/4/58,94
Japan/Kumamoto,32.81361111,130.7069444,37.72,1959,3/29/59,88
Japan/Kumamoto,32.81361111,130.7069444,37.72,1960,3/30/60,90
Japan/Kumamoto,32.81361111,130.7069444,37.72,1961,3/30/61,89
Japan/Kumamoto,32.81361111,130.7069444,37.72,1962,4/9/62,99
Japan/Kumamoto,32.81361111,130.7069444,37.72,1963,4/5/63,95
Japan/Kumamoto,32.81361111,130.7069444,37.72,1964,4/2/64,93
Japan/Kumamoto,32.81361111,130.7069444,37.72,1965,4/10/65,100
Japan/Kumamoto,32.81361111,130.7069444,37.72,1966,3/28/66,87
Japan/Kumamoto,32.81361111,130.7069444,37.72,1967,4/3/67,93
Japan/Kumamoto,32.81361111,130.7069444,37.72,1968,4/3/68,94
Japan/Kumamoto,32.81361111,130.7069444,37.72,1969,4/8/69,98
Japan/Kumamoto,32.81361111,130.7069444,37.72,1970,4/9/70,99
Japan/Kumamoto,32.81361111,130.7069444,37.72,1971,4/4/71,94
Japan/Kumamoto,32.81361111,130.7069444,37.72,1972,4/1/72,92
Japan/Kumamoto,32.81361111,130.7069444,37.72,1973,4/1/73,91
Japan/Kumamoto,32.81361111,130.7069444,37.72,1974,4/5/74,95
Japan/Kumamoto,32.81361111,130.7069444,37.72,1975,4/4/75,94
Japan/Kumamoto,32.81361111,130.7069444,37.72,1976,4/1/76,92
Japan/Kumamoto,32.81361111,130.7069444,37.72,1977,3/26/77,85
Japan/Kumamoto,32.81361111,130.7069444,37.72,1978,4/7/78,97
Japan/Kumamoto,32.81361111,130.7069444,37.72,1979,4/3/79,93
Japan/Kumamoto,32.81361111,130.7069444,37.72,1980,4/1/80,92
Japan/Kumamoto,32.81361111,130.7069444,37.72,1981,3/31/81,90
Japan/Kumamoto,32.81361111,130.7069444,37.72,1982,3/24/82,83
Japan/Kumamoto,32.81361111,130.7069444,37.72,1983,4/3/83,93
Japan/Kumamoto,32.81361111,130.7069444,37.72,1984,4/5/84,96
Japan/Kumamoto,32.81361111,130.7069444,37.72,1985,4/4/85,94
Japan/Kumamoto,32.81361111,130.7069444,37.72,1986,4/2/86,92
Japan/Kumamoto,32.81361111,130.7069444,37.72,1987,4/3/87,93
Japan/Kumamoto,32.81361111,130.7069444,37.72,1988,4/7/88,98
Japan/Kumamoto,32.81361111,130.7069444,37.72,1989,3/29/89,88
Japan/Kumamoto,32.81361111,130.7069444,37.72,1990,3/29/90,88
Japan/Kumamoto,32.81361111,130.7069444,37.72,1991,4/3/91,93
Japan/Kumamoto,32.81361111,130.7069444,37.72,1992,3/30/92,90
Japan/Kumamoto,32.81361111,130.7069444,37.72,1993,4/5/93,95
Japan/Kumamoto,32.81361111,130.7069444,37.72,1994,4/4/94,94
Japan/Kumamoto,32.81361111,130.7069444,37.72,1995,4/8/95,98
Japan/Kumamoto,32.81361111,130.7069444,37.72,1996,3/31/96,91
Japan/Kumamoto,32.81361111,130.7069444,37.72,1997,3/27/97,86
Japan/Kumamoto,32.81361111,130.7069444,37.72,1998,4/1/98,91
Japan/Kumamoto,32.81361111,130.7069444,37.72,1999,4/3/99,93
Japan/Kumamoto,32.81361111,130.7069444,37.72,2000,4/3/00,94
Japan/Kumamoto,32.81361111,130.7069444,37.72,2001,4/3/01,93
Japan/Kumamoto,32.81361111,130.7069444,37.72,2002,3/29/02,88
Japan/Kumamoto,32.81361111,130.7069444,37.72,2003,3/31/03,90
Japan/Kumamoto,32.81361111,130.7069444,37.72,2004,4/2/04,93
Japan/Kumamoto,32.81361111,130.7069444,37.72,2005,4/8/05,98
Japan/Kumamoto,32.81361111,130.7069444,37.72,2006,3/31/06,90
Japan/Kumamoto,32.81361111,130.7069444,37.72,2007,4/2/07,92
Japan/Kumamoto,32.81361111,130.7069444,37.72,2008,4/1/08,92
Japan/Kumamoto,32.81361111,130.7069444,37.72,2009,3/24/09,83
Japan/Kumamoto,32.81361111,130.7069444,37.72,2010,3/26/10,85
Japan/Kumamoto,32.81361111,130.7069444,37.72,2011,4/7/11,97
Japan/Kumamoto,32.81361111,130.7069444,37.72,2012,4/2/12,93
Japan/Kumamoto,32.81361111,130.7069444,37.72,2013,3/22/13,81
Japan/Kumamoto,32.81361111,130.7069444,37.72,2014,3/27/14,86
Japan/Kumamoto,32.81361111,130.7069444,37.72,2015,3/31/15,90
Japan/Kumamoto,32.81361111,130.7069444,37.72,2016,4/2/16,93
Japan/Kumamoto,32.81361111,130.7069444,37.72,2017,4/8/17,98
Japan/Kumamoto,32.81361111,130.7069444,37.72,2018,3/26/18,85
Japan/Kumamoto,32.81361111,130.7069444,37.72,2019,4/4/19,94
Japan/Kumamoto,32.81361111,130.7069444,37.72,2020,4/2/20,93
Japan/Kumamoto,32.81361111,130.7069444,37.72,2021,3/27/21,86
Japan/Nobeoka,32.58194444,131.6580556,19.2,1962,4/6/62,96
Japan/Nobeoka,32.58194444,131.6580556,19.2,1963,4/5/63,95
Japan/Nobeoka,32.58194444,131.6580556,19.2,1964,4/3/64,94
Japan/Nobeoka,32.58194444,131.6580556,19.2,1965,4/9/65,99
Japan/Nobeoka,32.58194444,131.6580556,19.2,1966,3/27/66,86
Japan/Nobeoka,32.58194444,131.6580556,19.2,1967,3/28/67,87
Japan/Nobeoka,32.58194444,131.6580556,19.2,1968,3/31/68,91
Japan/Nobeoka,32.58194444,131.6580556,19.2,1969,4/3/69,93
Japan/Nobeoka,32.58194444,131.6580556,19.2,1970,4/3/70,93
Japan/Nobeoka,32.58194444,131.6580556,19.2,1971,4/4/71,94
Japan/Nobeoka,32.58194444,131.6580556,19.2,1972,3/30/72,90
Japan/Nobeoka,32.58194444,131.6580556,19.2,1973,3/30/73,89
Japan/Nobeoka,32.58194444,131.6580556,19.2,1974,3/30/74,89
Japan/Nobeoka,32.58194444,131.6580556,19.2,1975,4/3/75,93
Japan/Nobeoka,32.58194444,131.6580556,19.2,1976,3/31/76,91
Japan/Nobeoka,32.58194444,131.6580556,19.2,1977,3/28/77,87
Japan/Nobeoka,32.58194444,131.6580556,19.2,1978,4/10/78,100
Japan/Nobeoka,32.58194444,131.6580556,19.2,1979,4/8/79,98
Japan/Nobeoka,32.58194444,131.6580556,19.2,1980,4/4/80,95
Japan/Nobeoka,32.58194444,131.6580556,19.2,1981,4/1/81,91
Japan/Nobeoka,32.58194444,131.6580556,19.2,1982,3/28/82,87
Japan/Nobeoka,32.58194444,131.6580556,19.2,1983,4/6/83,96
Japan/Nobeoka,32.58194444,131.6580556,19.2,1984,4/5/84,96
Japan/Nobeoka,32.58194444,131.6580556,19.2,1985,4/5/85,95
Japan/Nobeoka,32.58194444,131.6580556,19.2,1986,4/3/86,93
Japan/Nobeoka,32.58194444,131.6580556,19.2,1987,4/4/87,94
Japan/Nobeoka,32.58194444,131.6580556,19.2,1988,4/10/88,101
Japan/Nobeoka,32.58194444,131.6580556,19.2,1989,3/29/89,88
Japan/Nobeoka,32.58194444,131.6580556,19.2,1990,3/30/90,89
Japan/Nobeoka,32.58194444,131.6580556,19.2,1991,4/1/91,91
Japan/Nobeoka,32.58194444,131.6580556,19.2,1992,4/4/92,95
Japan/Nobeoka,32.58194444,131.6580556,19.2,1993,4/7/93,97
Japan/Nobeoka,32.58194444,131.6580556,19.2,1994,4/6/94,96
Japan/Kagoshima,31.555,130.5480556,3.9,1953,4/8/53,98
Japan/Kagoshima,31.555,130.5480556,3.9,1954,4/8/54,98
Japan/Kagoshima,31.555,130.5480556,3.9,1955,4/3/55,93
Japan/Kagoshima,31.555,130.5480556,3.9,1956,4/2/56,93
Japan/Kagoshima,31.555,130.5480556,3.9,1957,4/7/57,97
Japan/Kagoshima,31.555,130.5480556,3.9,1958,4/3/58,93
Japan/Kagoshima,31.555,130.5480556,3.9,1959,3/30/59,89
Japan/Kagoshima,31.555,130.5480556,3.9,1960,4/3/60,94
Japan/Kagoshima,31.555,130.5480556,3.9,1961,4/3/61,93
Japan/Kagoshima,31.555,130.5480556,3.9,1962,4/8/62,98
Japan/Kagoshima,31.555,130.5480556,3.9,1963,4/6/63,96
Japan/Kagoshima,31.555,130.5480556,3.9,1964,4/3/64,94
Japan/Kagoshima,31.555,130.5480556,3.9,1965,4/4/65,94
Japan/Kagoshima,31.555,130.5480556,3.9,1966,3/27/66,86
Japan/Kagoshima,31.555,130.5480556,3.9,1967,4/2/67,92
Japan/Kagoshima,31.555,130.5480556,3.9,1968,4/4/68,95
Japan/Kagoshima,31.555,130.5480556,3.9,1969,4/7/69,97
Japan/Kagoshima,31.555,130.5480556,3.9,1970,4/7/70,97
Japan/Kagoshima,31.555,130.5480556,3.9,1971,4/3/71,93
Japan/Kagoshima,31.555,130.5480556,3.9,1972,4/1/72,92
Japan/Kagoshima,31.555,130.5480556,3.9,1973,3/31/73,90
Japan/Kagoshima,31.555,130.5480556,3.9,1974,4/3/74,93
Japan/Kagoshima,31.555,130.5480556,3.9,1975,4/10/75,100
Japan/Kagoshima,31.555,130.5480556,3.9,1976,4/1/76,92
Japan/Kagoshima,31.555,130.5480556,3.9,1977,3/26/77,85
Japan/Kagoshima,31.555,130.5480556,3.9,1978,4/11/78,101
Japan/Kagoshima,31.555,130.5480556,3.9,1979,4/5/79,95
Japan/Kagoshima,31.555,130.5480556,3.9,1980,3/30/80,90
Japan/Kagoshima,31.555,130.5480556,3.9,1981,3/28/81,87
Japan/Kagoshima,31.555,130.5480556,3.9,1982,3/28/82,87
Japan/Kagoshima,31.555,130.5480556,3.9,1983,4/3/83,93
Japan/Kagoshima,31.555,130.5480556,3.9,1984,3/31/84,91
Japan/Kagoshima,31.555,130.5480556,3.9,1985,4/2/85,92
Japan/Kagoshima,31.555,130.5480556,3.9,1986,3/30/86,89
Japan/Kagoshima,31.555,130.5480556,3.9,1987,4/2/87,92
Japan/Kagoshima,31.555,130.5480556,3.9,1988,4/8/88,99
Japan/Kagoshima,31.555,130.5480556,3.9,1989,4/5/89,95
Japan/Kagoshima,31.555,130.5480556,3.9,1990,3/29/90,88
Japan/Kagoshima,31.555,130.5480556,3.9,1991,4/5/91,95
Japan/Kagoshima,31.555,130.5480556,3.9,1992,4/3/92,94
Japan/Kagoshima,31.555,130.5480556,3.9,1993,4/10/93,100
Japan/Kagoshima,31.555,130.5480556,3.9,1994,4/4/94,94
Japan/Kagoshima,31.555,130.5480556,3.9,1995,4/10/95,100
Japan/Kagoshima,31.555,130.5480556,3.9,1996,3/31/96,91
Japan/Kagoshima,31.555,130.5480556,3.9,1997,3/30/97,89
Japan/Kagoshima,31.555,130.5480556,3.9,1998,4/9/98,99
Japan/Kagoshima,31.555,130.5480556,3.9,1999,4/6/99,96
Japan/Kagoshima,31.555,130.5480556,3.9,2000,4/6/00,97
Japan/Kagoshima,31.555,130.5480556,3.9,2001,4/5/01,95
Japan/Kagoshima,31.555,130.5480556,3.9,2002,4/1/02,91
Japan/Kagoshima,31.555,130.5480556,3.9,2003,4/2/03,92
Japan/Kagoshima,31.555,130.5480556,3.9,2004,4/6/04,97
Japan/Kagoshima,31.555,130.5480556,3.9,2005,4/9/05,99
Japan/Kagoshima,31.555,130.5480556,3.9,2006,3/29/06,88
Japan/Kagoshima,31.555,130.5480556,3.9,2007,4/4/07,94
Japan/Kagoshima,31.555,130.5480556,3.9,2008,4/12/08,103
Japan/Kagoshima,31.555,130.5480556,3.9,2009,4/1/09,91
Japan/Kagoshima,31.555,130.5480556,3.9,2010,4/6/10,96
Japan/Kagoshima,31.555,130.5480556,3.9,2011,4/5/11,95
Japan/Kagoshima,31.555,130.5480556,3.9,2012,4/5/12,96
Japan/Kagoshima,31.555,130.5480556,3.9,2013,3/26/13,85
Japan/Kagoshima,31.555,130.5480556,3.9,2014,3/31/14,90
Japan/Kagoshima,31.555,130.5480556,3.9,2015,3/31/15,90
Japan/Kagoshima,31.555,130.5480556,3.9,2016,4/6/16,97
Japan/Kagoshima,31.555,130.5480556,3.9,2017,4/15/17,105
Japan/Kagoshima,31.555,130.5480556,3.9,2018,3/29/18,88
Japan/Kagoshima,31.555,130.5480556,3.9,2019,4/9/19,99
Japan/Kagoshima,31.555,130.5480556,3.9,2020,4/19/20,110
Japan/Kagoshima,31.555,130.5480556,3.9,2021,3/30/21,89
Japan/Miyazaki,31.93833333,131.4141667,9.2,1953,4/3/53,93
Japan/Miyazaki,31.93833333,131.4141667,9.2,1954,4/6/54,96
Japan/Miyazaki,31.93833333,131.4141667,9.2,1955,4/4/55,94
Japan/Miyazaki,31.93833333,131.4141667,9.2,1956,4/4/56,95
Japan/Miyazaki,31.93833333,131.4141667,9.2,1957,4/3/57,93
Japan/Miyazaki,31.93833333,131.4141667,9.2,1958,3/30/58,89
Japan/Miyazaki,31.93833333,131.4141667,9.2,1959,3/30/59,89
Japan/Miyazaki,31.93833333,131.4141667,9.2,1960,3/29/60,89
Japan/Miyazaki,31.93833333,131.4141667,9.2,1961,4/2/61,92
Japan/Miyazaki,31.93833333,131.4141667,9.2,1962,4/7/62,97
Japan/Miyazaki,31.93833333,131.4141667,9.2,1963,4/4/63,94
Japan/Miyazaki,31.93833333,131.4141667,9.2,1964,4/3/64,94
Japan/Miyazaki,31.93833333,131.4141667,9.2,1965,4/6/65,96
Japan/Miyazaki,31.93833333,131.4141667,9.2,1966,4/1/66,91
Japan/Miyazaki,31.93833333,131.4141667,9.2,1967,4/1/67,91
Japan/Miyazaki,31.93833333,131.4141667,9.2,1968,3/31/68,91
